FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_Accuracy,KFold02_Accuracy,KFold03_Accuracy,KFold04_Accuracy,KFold05_Accuracy,KFold06_Accuracy,KFold07_Accuracy,KFold08_Accuracy,KFold09_Accuracy,KFold10_Accuracy,Accuracy_Mean,Accuracy_SD
EfficientNetB0,UMAP,No,75,Gaussian,0.8286,0.8,0.8529,0.7353,0.8235,0.9118,0.7647,0.7941,0.7059,0.7353,0.7952,0.0591
EfficientNetB1,PCA,No,75,PCC,0.8,0.8857,0.8529,0.8235,0.8235,0.8824,0.8235,0.9412,0.8529,0.8529,0.8539,0.0389
EfficientNetB1,PCA,No,75,J48,0.7714,0.7714,0.7353,0.7059,0.8824,0.7353,0.8235,0.8235,0.8824,0.6765,0.7808,0.0672
EfficientNetB1,PCA,No,75,RBF,0.8571,0.9143,0.9118,0.8529,0.9118,0.9412,0.8824,0.9118,0.9412,0.8235,0.8948,0.0373
EfficientNetB1,PCA,No,75,LinearSVM,0.8286,0.7429,0.7647,0.7941,0.7941,0.8235,0.8529,0.7647,0.9118,0.9118,0.8189,0.056
EfficientNetB1,PCA,No,75,MLP,0.7714,0.8571,0.8529,0.7941,0.8824,0.9412,0.7059,0.7647,0.7941,0.7647,0.8129,0.0659
EfficientNetB1,PCA,No,75,Logistic,0.8,0.8,0.8235,0.7941,0.7647,0.7941,0.7941,0.7353,0.8529,0.9118,0.8071,0.0457
EfficientNetB1,PCA,No,75,RandomForest,0.8,0.8571,0.9412,0.8235,0.8529,0.8824,0.7647,0.9118,0.9118,0.7647,0.851,0.059
EfficientNetB1,PCA,No,75,Adaboost,0.8286,0.8571,0.8235,0.7941,0.8824,0.8529,0.8824,0.8235,0.9118,0.7941,0.845,0.0372
EfficientNetB1,PCA,No,75,Gaussian,0.6571,0.6286,0.6765,0.7647,0.7059,0.7647,0.7353,0.7059,0.7941,0.7353,0.7168,0.0495
EfficientNetB1,UMAP,No,75,PCC,0.8571,0.8,0.7941,0.6765,0.8824,0.9118,0.6765,0.7941,0.8529,0.7941,0.8039,0.0747
EfficientNetB1,UMAP,No,75,J48,0.7429,0.8571,0.8529,0.7059,0.8824,0.7941,0.7353,0.8235,0.7353,0.7353,0.7865,0.0602
EfficientNetB1,UMAP,No,75,RBF,0.7429,0.8,0.7353,0.7353,0.8529,0.8235,0.7353,0.8529,0.7941,0.7059,0.7778,0.0509
EfficientNetB1,UMAP,No,75,LinearSVM,0.7714,0.8,0.7647,0.7647,0.8235,0.8235,0.7647,0.8529,0.8235,0.7647,0.7954,0.0317
EfficientNetB1,UMAP,No,75,MLP,0.7714,0.8286,0.7941,0.7353,0.7941,0.8529,0.7647,0.4706,0.7941,0.6471,0.7453,0.1058
EfficientNetB1,UMAP,No,75,Logistic,0.8286,0.8286,0.8235,0.7647,0.8529,0.9118,0.7353,0.8235,0.8235,0.7941,0.8187,0.0454
EfficientNetB1,UMAP,No,75,RandomForest,0.8571,0.8857,0.9118,0.7941,0.9118,0.9118,0.7647,0.8824,0.7647,0.8529,0.8537,0.056
EfficientNetB1,UMAP,No,75,Adaboost,0.8286,0.8571,0.7353,0.7941,0.8824,0.9118,0.7941,0.8824,0.6765,0.7941,0.8156,0.0687
EfficientNetB1,UMAP,No,75,Gaussian,0.8,0.8,0.7353,0.6765,0.8235,0.7647,0.7647,0.7353,0.7647,0.7059,0.7571,0.0428
EfficientNetB2,PCA,No,75,PCC,0.8286,0.8,0.7059,0.7353,0.8235,0.8235,0.8235,0.8824,0.8529,0.7941,0.807,0.0497
EfficientNetB2,PCA,No,75,J48,0.7143,0.7143,0.7941,0.6765,0.8529,0.7647,0.7941,0.7647,0.8529,0.7941,0.7723,0.0552
EfficientNetB2,PCA,No,75,RBF,0.8571,0.8857,0.8529,0.8235,0.9706,0.8529,0.8235,0.8824,0.9118,0.8824,0.8743,0.0416
EfficientNetB2,PCA,No,75,LinearSVM,0.7714,0.8857,0.8529,0.8235,0.8529,0.9118,0.8235,0.8824,0.8824,0.8235,0.851,0.0393
EfficientNetB2,PCA,No,75,MLP,0.8,0.8286,0.8235,0.8235,0.8529,0.7647,0.8235,0.7941,0.7647,0.8235,0.8099,0.0272
EfficientNetB2,PCA,No,75,Logistic,0.8,0.8571,0.9118,0.8235,0.8824,0.9118,0.8235,0.8529,0.8529,0.8529,0.8569,0.0349
EfficientNetB2,PCA,No,75,RandomForest,0.8571,0.9143,0.8824,0.8529,0.8529,0.8235,0.7941,0.7353,0.8235,0.8529,0.8389,0.0466
EfficientNetB2,PCA,No,75,Adaboost,0.8857,0.8,0.7647,0.8235,0.8824,0.9118,0.7059,0.8824,0.8824,0.7353,0.8274,0.0689
EfficientNetB2,PCA,No,75,Gaussian,0.6571,0.6857,0.6176,0.7353,0.6765,0.6471,0.7353,0.6176,0.8235,0.7941,0.699,0.0675
EfficientNetB2,UMAP,No,75,PCC,0.8,0.7714,0.7353,0.7059,0.7941,0.8529,0.7059,0.7941,0.8235,0.7647,0.7748,0.0459
EfficientNetB2,UMAP,No,75,J48,0.8857,0.8,0.6765,0.7353,0.7059,0.8824,0.7647,0.7353,0.8529,0.7353,0.7774,0.0705
EfficientNetB2,UMAP,No,75,RBF,0.8286,0.7714,0.6471,0.7647,0.8529,0.7647,0.7059,0.7941,0.7353,0.7353,0.76,0.0562
EfficientNetB2,UMAP,No,75,LinearSVM,0.8,0.7429,0.6471,0.7647,0.8529,0.7353,0.6471,0.7941,0.7353,0.7353,0.7455,0.0608
EfficientNetB2,UMAP,No,75,MLP,0.8286,0.6857,0.6471,0.7059,0.7353,0.7353,0.6765,0.6765,0.7059,0.7059,0.7103,0.0471
EfficientNetB2,UMAP,No,75,Logistic,0.8286,0.8286,0.7353,0.7941,0.8235,0.8529,0.7941,0.9118,0.7353,0.7353,0.8039,0.0547
EfficientNetB2,UMAP,No,75,RandomForest,0.8286,0.8571,0.8235,0.7647,0.7647,0.9118,0.8235,0.8235,0.9118,0.8235,0.8333,0.0476
EfficientNetB2,UMAP,No,75,Adaboost,0.8286,0.9143,0.7353,0.7941,0.6765,0.7941,0.7059,0.8529,0.9118,0.8235,0.8037,0.0761
EfficientNetB2,UMAP,No,75,Gaussian,0.7714,0.8,0.7059,0.7353,0.7941,0.7353,0.7353,0.7647,0.6765,0.7647,0.7483,0.0365
EfficientNetB3,PCA,No,75,PCC,0.8,0.8286,0.7353,0.8529,0.8529,0.8824,0.8235,0.8824,0.9118,0.8235,0.8393,0.0472
EfficientNetB3,PCA,No,75,J48,0.6286,0.7429,0.6471,0.7941,0.7647,0.7941,0.7059,0.8235,0.8824,0.7353,0.7518,0.0739
EfficientNetB3,PCA,No,75,RBF,0.7714,0.9143,0.9118,0.8824,0.9706,0.9412,0.7941,0.9706,0.9412,0.9118,0.9009,0.0647
EfficientNetB3,PCA,No,75,LinearSVM,0.7714,0.7714,0.7941,0.8235,0.8235,0.8235,0.7647,0.8529,0.8824,0.8235,0.8131,0.036
EfficientNetB3,PCA,No,75,MLP,0.7714,0.8,0.7941,0.8529,0.8235,0.8529,0.7941,0.8529,0.8824,0.7941,0.8218,0.0345
EfficientNetB3,PCA,No,75,Logistic,0.7714,0.7714,0.8235,0.8235,0.8235,0.8235,0.7941,0.8824,0.8824,0.8235,0.8219,0.0363
EfficientNetB3,PCA,No,75,RandomForest,0.8,0.9143,0.8235,0.7647,0.8235,0.9118,0.7647,0.7941,0.9412,0.7941,0.8332,0.0618
EfficientNetB3,PCA,No,75,Adaboost,0.8571,0.8571,0.7647,0.7353,0.9412,0.8824,0.7059,0.9412,0.9412,0.7941,0.842,0.0835
EfficientNetB3,PCA,No,75,Gaussian,0.6286,0.7714,0.7059,0.7353,0.6765,0.7647,0.7353,0.7353,0.7353,0.6765,0.7165,0.0422
EfficientNetB3,UMAP,No,75,PCC,0.8571,0.7714,0.7059,0.8529,0.8824,0.8824,0.7059,0.8235,0.8235,0.7941,0.8099,0.0619
EfficientNetB3,UMAP,No,75,J48,0.8286,0.7143,0.7059,0.8235,0.8824,0.8824,0.7353,0.8235,0.7059,0.7353,0.7837,0.068
EfficientNetB3,UMAP,No,75,RBF,0.8,0.7714,0.6765,0.7941,0.7647,0.7353,0.7647,0.7941,0.7353,0.7059,0.7542,0.0386
EfficientNetB3,UMAP,No,75,LinearSVM,0.8286,0.8,0.6765,0.7941,0.8235,0.7353,0.7647,0.7941,0.7647,0.7059,0.7687,0.0474
EfficientNetB3,UMAP,No,75,MLP,0.8,0.7143,0.6471,0.7647,0.7941,0.7059,0.7647,0.7059,0.7353,0.7353,0.7367,0.0439
EfficientNetB3,UMAP,No,75,Logistic,0.8286,0.8,0.7353,0.8529,0.8529,0.8529,0.7647,0.7941,0.8235,0.7647,0.807,0.04
EfficientNetB3,UMAP,No,75,RandomForest,0.8571,0.8,0.7647,0.8235,0.9118,0.8824,0.7941,0.9118,0.9412,0.8824,0.8569,0.0559
EfficientNetB3,UMAP,No,75,Adaboost,0.8286,0.8,0.7353,0.8824,0.8824,0.9118,0.8529,0.8529,0.7059,0.7941,0.8246,0.0628
EfficientNetB3,UMAP,No,75,Gaussian,0.8,0.7714,0.6765,0.7647,0.7941,0.7647,0.7059,0.7059,0.7647,0.7059,0.7454,0.0407
EfficientNetB4,PCA,No,75,PCC,0.8,0.8571,0.8529,0.7353,0.9118,0.8824,0.8529,0.9118,0.8824,0.9118,0.8598,0.0532
EfficientNetB4,PCA,No,75,J48,0.6,0.7143,0.7353,0.7059,0.7647,0.7647,0.8235,0.7647,0.7647,0.7647,0.7403,0.0561
EfficientNetB4,PCA,No,75,RBF,0.7143,0.9143,0.9118,0.7647,0.9706,0.9118,0.8235,0.8529,0.9118,0.8824,0.8658,0.0742
EfficientNetB4,PCA,No,75,LinearSVM,0.7429,0.7143,0.8824,0.6471,0.9412,0.9118,0.8824,0.7941,0.7941,0.7941,0.8104,0.0889
EfficientNetB4,PCA,No,75,MLP,0.7429,0.8571,0.8824,0.8824,0.9706,0.8529,0.7353,0.8235,0.8529,0.8824,0.8482,0.0656
EfficientNetB4,PCA,No,75,Logistic,0.7714,0.7143,0.8824,0.6471,0.9118,0.9118,0.8824,0.7941,0.8529,0.8235,0.8192,0.0836
EfficientNetB4,PCA,No,75,RandomForest,0.8,0.8857,0.8529,0.7647,0.9118,0.9412,0.8529,0.9412,0.9412,0.8235,0.8715,0.0599
EfficientNetB4,PCA,No,75,Adaboost,0.7143,0.8286,0.8235,0.7647,0.8824,0.9706,0.9118,0.8824,0.8824,0.7353,0.8396,0.0777
EfficientNetB4,PCA,No,75,Gaussian,0.5429,0.6857,0.7353,0.7059,0.7059,0.6765,0.6765,0.7059,0.7353,0.7059,0.6876,0.052
EfficientNetB4,UMAP,No,75,PCC,0.8571,0.8857,0.7647,0.7941,0.6765,0.8235,0.8824,0.9118,0.8824,0.7941,0.8272,0.0681
EfficientNetB4,UMAP,No,75,J48,0.6571,0.8,0.7353,0.7941,0.7353,0.7941,0.8235,0.7941,0.7353,0.8235,0.7692,0.0497
EfficientNetB4,UMAP,No,75,RBF,0.7143,0.7143,0.7353,0.7941,0.7059,0.7941,0.8235,0.8529,0.7059,0.7647,0.7605,0.0507
EfficientNetB4,UMAP,No,75,LinearSVM,0.7143,0.7143,0.7353,0.8529,0.7059,0.7941,0.8235,0.8529,0.7353,0.7647,0.7693,0.0547
EfficientNetB4,UMAP,No,75,MLP,0.7143,0.7429,0.7353,0.8235,0.7353,0.7941,0.7059,0.8824,0.6471,0.7941,0.7575,0.0637
EfficientNetB4,UMAP,No,75,Logistic,0.7143,0.8,0.7647,0.8235,0.7353,0.8235,0.8529,0.9118,0.7941,0.8529,0.8073,0.0561
EfficientNetB4,UMAP,No,75,RandomForest,0.8286,0.8571,0.8824,0.8529,0.7941,0.8824,0.8824,0.9412,0.8824,0.8235,0.8627,0.039
EfficientNetB4,UMAP,No,75,Adaboost,0.8286,0.8286,0.8235,0.8824,0.7647,0.8824,0.8529,0.8824,0.8235,0.8235,0.8392,0.0351
EfficientNetB4,UMAP,No,75,Gaussian,0.7714,0.7429,0.7059,0.8235,0.6765,0.7941,0.7941,0.8529,0.7647,0.7647,0.7691,0.0496
EfficientNetB5,PCA,No,75,PCC,0.7714,0.8,0.8235,0.6765,0.7647,0.8235,0.7941,0.8235,0.8824,0.8235,0.7983,0.0513
EfficientNetB5,PCA,No,75,J48,0.7143,0.7143,0.7059,0.7059,0.6765,0.7353,0.7059,0.6765,0.7059,0.7059,0.7046,0.0165
EfficientNetB5,PCA,No,75,RBF,0.8,0.8857,0.9412,0.7647,0.9412,0.8235,0.8235,0.9118,0.9412,0.7941,0.8627,0.0654
EfficientNetB5,PCA,No,75,LinearSVM,0.8857,0.8286,0.9118,0.8529,0.9706,0.8824,0.9412,0.8824,0.8824,0.7941,0.8832,0.0486
EfficientNetB5,PCA,No,75,MLP,0.8286,0.8857,0.7647,0.8529,0.7647,0.7941,0.7941,0.7647,0.8529,0.8235,0.8126,0.0407
EfficientNetB5,PCA,No,75,Logistic,0.8857,0.8286,0.9118,0.8235,0.9706,0.8824,0.9412,0.8824,0.8824,0.7647,0.8773,0.0566
EfficientNetB5,PCA,No,75,RandomForest,0.6857,0.8857,0.7941,0.7941,0.7941,0.7353,0.7941,0.7941,0.9412,0.8235,0.8042,0.0671
EfficientNetB5,PCA,No,75,Adaboost,0.7429,0.8,0.8824,0.7647,0.7059,0.8529,0.8529,0.7647,0.7647,0.8235,0.7955,0.0535
EfficientNetB5,PCA,No,75,Gaussian,0.6286,0.6571,0.6765,0.5882,0.7059,0.7353,0.6765,0.5294,0.7059,0.5882,0.6492,0.0613
EfficientNetB5,UMAP,No,75,PCC,0.8,0.8571,0.7941,0.7647,0.8235,0.9118,0.7059,0.9412,0.9118,0.7941,0.8304,0.0705
EfficientNetB5,UMAP,No,75,J48,0.6571,0.8571,0.9118,0.7059,0.8529,0.8235,0.8824,0.8529,0.8529,0.7059,0.8103,0.0828
EfficientNetB5,UMAP,No,75,RBF,0.7429,0.8857,0.7059,0.7941,0.7941,0.9118,0.7353,0.7647,0.8235,0.7647,0.7923,0.0622
EfficientNetB5,UMAP,No,75,LinearSVM,0.7714,0.9143,0.7059,0.7941,0.7941,0.9118,0.6765,0.7647,0.8235,0.7941,0.795,0.0722
EfficientNetB5,UMAP,No,75,MLP,0.7429,0.8571,0.7059,0.7647,0.7647,0.8824,0.7059,0.7647,0.7353,0.7941,0.7718,0.0557
EfficientNetB5,UMAP,No,75,Logistic,0.7429,0.8857,0.7647,0.7941,0.8529,0.8824,0.7647,0.9412,0.9118,0.8235,0.8364,0.0652
EfficientNetB5,UMAP,No,75,RandomForest,0.7714,0.9143,0.8529,0.7353,0.8824,0.9118,0.7941,0.9118,0.8235,0.8824,0.848,0.0608
EfficientNetB5,UMAP,No,75,Adaboost,0.7429,0.8857,0.8529,0.6471,0.8529,0.8235,0.7647,0.7647,0.8235,0.7941,0.7952,0.0656
EfficientNetB5,UMAP,No,75,Gaussian,0.6857,0.8286,0.7647,0.7647,0.7647,0.8529,0.7353,0.7647,0.7647,0.7941,0.772,0.0439
EfficientNetB6,PCA,No,75,PCC,0.8,0.7429,0.7941,0.6471,0.7647,0.8235,0.7059,0.9118,0.7941,0.8235,0.7808,0.0684
EfficientNetB6,PCA,No,75,J48,0.7714,0.6571,0.6471,0.5294,0.7059,0.7059,0.5882,0.6765,0.7941,0.7647,0.684,0.079
EfficientNetB6,PCA,No,75,RBF,0.7714,0.9143,0.8824,0.7353,0.8529,0.8529,0.7353,0.9412,0.9706,0.8529,0.8509,0.0778
EfficientNetB6,PCA,No,75,LinearSVM,0.6857,0.7143,0.9118,0.8235,0.9118,0.8235,0.7647,0.7059,0.7941,0.7353,0.7871,0.0769
EfficientNetB6,PCA,No,75,MLP,0.7714,0.6286,0.8235,0.7647,0.8529,0.8529,0.7647,0.7941,0.7941,0.7941,0.7841,0.0604
EfficientNetB6,PCA,No,75,Logistic,0.6857,0.6,0.8824,0.8235,0.9118,0.7941,0.7353,0.7353,0.7941,0.7353,0.7697,0.0874
EfficientNetB6,PCA,No,75,RandomForest,0.8571,0.8571,0.9118,0.7647,0.8235,0.8824,0.7647,0.7941,0.8235,0.8235,0.8303,0.0456
EfficientNetB6,PCA,No,75,Adaboost,0.8286,0.8,0.8529,0.7647,0.7941,0.8529,0.7647,0.8235,0.7059,0.8529,0.804,0.0458
EfficientNetB6,PCA,No,75,Gaussian,0.6286,0.5714,0.7059,0.6765,0.6765,0.7353,0.6471,0.5882,0.7353,0.7059,0.6671,0.0545
EfficientNetB6,UMAP,No,75,PCC,0.8286,0.7714,0.7353,0.6765,0.9118,0.8529,0.6176,0.9706,0.8235,0.7941,0.7982,0.0996
EfficientNetB6,UMAP,No,75,J48,0.8286,0.7143,0.7941,0.7353,0.8235,0.8529,0.7059,0.7647,0.7647,0.7941,0.7778,0.0471
EfficientNetB6,UMAP,No,75,RBF,0.8286,0.7429,0.7353,0.5882,0.7647,0.7353,0.7059,0.8235,0.7059,0.7647,0.7395,0.0644
EfficientNetB6,UMAP,No,75,LinearSVM,0.8,0.7429,0.7353,0.6176,0.7647,0.7059,0.7059,0.7647,0.6765,0.7647,0.7278,0.0503
EfficientNetB6,UMAP,No,75,MLP,0.8286,0.7143,0.7059,0.5882,0.8529,0.7353,0.6765,0.7941,0.7059,0.7941,0.7396,0.0752
EfficientNetB6,UMAP,No,75,Logistic,0.8286,0.8,0.7941,0.6471,0.8235,0.8824,0.7353,0.8824,0.7647,0.8235,0.7982,0.0666
EfficientNetB6,UMAP,No,75,RandomForest,0.8857,0.7714,0.7941,0.7059,0.8824,0.8529,0.7059,0.8529,0.7647,0.8824,0.8098,0.0674
EfficientNetB6,UMAP,No,75,Adaboost,0.9143,0.7714,0.8529,0.6765,0.8235,0.9118,0.7059,0.7941,0.7647,0.8824,0.8097,0.0781
EfficientNetB6,UMAP,No,75,Gaussian,0.7714,0.8,0.7059,0.5882,0.7941,0.7059,0.7059,0.7941,0.7059,0.7647,0.7336,0.0619
EfficientNetB7,PCA,No,75,PCC,0.8,0.8571,0.8824,0.7353,0.8529,0.8529,0.8824,0.9412,0.7647,0.8529,0.8422,0.0573
EfficientNetB7,PCA,No,75,J48,0.5714,0.6286,0.8529,0.6765,0.7353,0.7941,0.7647,0.7941,0.5294,0.8529,0.72,0.1083
EfficientNetB7,PCA,No,75,RBF,0.8286,0.8286,0.9118,0.7941,0.9412,0.9118,0.9118,0.9412,0.9412,0.8529,0.8863,0.0522
EfficientNetB7,PCA,No,75,LinearSVM,0.8,0.8571,0.9412,0.7941,0.7647,0.8824,0.8235,0.7059,0.8824,0.7941,0.8245,0.0644
EfficientNetB7,PCA,No,75,MLP,0.6857,0.7714,0.8235,0.7353,0.6765,0.8824,0.8824,0.8529,0.9118,0.7647,0.7987,0.08
EfficientNetB7,PCA,No,75,Logistic,0.8,0.8286,0.9412,0.7647,0.7941,0.9118,0.8235,0.7647,0.8824,0.7941,0.8305,0.0582
EfficientNetB7,PCA,No,75,RandomForest,0.7143,0.8571,0.8824,0.7059,0.8235,0.8529,0.8529,0.8824,0.8235,0.8235,0.8218,0.0596
EfficientNetB7,PCA,No,75,Adaboost,0.6857,0.8,0.9412,0.7353,0.7647,0.8235,0.8235,0.9118,0.8235,0.8235,0.8133,0.0717
EfficientNetB7,PCA,No,75,Gaussian,0.6286,0.6857,0.7353,0.5588,0.6176,0.7647,0.6765,0.7059,0.7647,0.7647,0.6903,0.0674
EfficientNetB7,UMAP,No,75,PCC,0.8857,0.7143,0.8824,0.7647,0.6765,0.8235,0.7941,0.8529,0.7059,0.8529,0.7953,0.0727
EfficientNetB7,UMAP,No,75,J48,0.7714,0.6857,0.8235,0.8529,0.8529,0.7647,0.6765,0.9118,0.7353,0.8235,0.7898,0.0726
EfficientNetB7,UMAP,No,75,RBF,0.8857,0.7714,0.7647,0.7353,0.6765,0.7941,0.7941,0.8529,0.7059,0.7647,0.7745,0.0595
EfficientNetB7,UMAP,No,75,LinearSVM,0.8571,0.7143,0.7647,0.7059,0.6765,0.8235,0.7647,0.8529,0.7059,0.7941,0.766,0.0616
EfficientNetB7,UMAP,No,75,MLP,0.8857,0.7429,0.7647,0.7353,0.7353,0.8235,0.7941,0.8529,0.7353,0.7353,0.7805,0.0531
EfficientNetB7,UMAP,No,75,Logistic,0.8857,0.7429,0.8529,0.7059,0.7059,0.8824,0.7941,0.8824,0.7647,0.7941,0.8011,0.0678
EfficientNetB7,UMAP,No,75,RandomForest,0.8857,0.8571,0.8529,0.8235,0.8529,0.9118,0.7647,0.8824,0.7647,0.8235,0.8419,0.0464
EfficientNetB7,UMAP,No,75,Adaboost,0.7429,0.8,0.8529,0.7941,0.7647,0.8824,0.7941,0.8235,0.7059,0.8529,0.8013,0.0513
EfficientNetB7,UMAP,No,75,Gaussian,0.8857,0.7714,0.7647,0.7353,0.6471,0.8235,0.7353,0.8824,0.7353,0.7353,0.7716,0.0699
Xception+ResNet50,PCA,No,50,PCC,0.8,0.8571,0.8235,0.7941,0.9118,0.8824,0.8529,0.8529,0.8529,0.8529,0.8481,0.0335
Xception+ResNet50,PCA,No,50,J48,0.8571,0.7714,0.8235,0.7647,0.8529,0.7647,0.9118,0.7353,0.8824,0.8235,0.8187,0.0552
Xception+ResNet50,PCA,No,50,RBF,0.8857,0.9143,0.8824,0.7941,0.9706,0.9412,0.9118,0.9118,0.8824,0.9118,0.9006,0.044
Xception+ResNet50,PCA,No,50,LinearSVM,0.7429,0.8286,0.9118,0.9412,0.9412,0.7941,0.8824,0.9412,0.8235,0.8824,0.8689,0.0656
Xception+ResNet50,PCA,No,50,MLP,0.6857,0.7714,0.8824,0.8529,0.9412,0.7941,0.8529,0.7647,0.7941,0.8235,0.8163,0.0674
Xception+ResNet50,PCA,No,50,Logistic,0.7714,0.7714,0.9706,0.9118,0.9412,0.7941,0.8235,0.9118,0.8529,0.9412,0.869,0.0717
Xception+ResNet50,PCA,No,50,RandomForest,0.9143,0.8857,0.9412,0.7941,0.8824,0.8824,0.8824,0.9412,0.9118,0.9412,0.8976,0.0421
Xception+ResNet50,PCA,No,50,Adaboost,0.8571,0.8857,0.9412,0.8529,0.9412,0.9118,0.8235,0.9412,0.8529,0.8824,0.889,0.0408
Xception+ResNet50,PCA,No,50,Gaussian,0.7429,0.7429,0.7941,0.6765,0.6765,0.8529,0.7353,0.8529,0.7941,0.7647,0.7633,0.0589
Xception+ResNet50,UMAP,No,50,PCC,0.7429,0.7714,0.8235,0.7353,0.7647,0.8824,0.7647,0.7941,0.7941,0.9118,0.7985,0.0553
Xception+ResNet50,UMAP,No,50,J48,0.8,0.8571,0.8529,0.7353,0.8529,0.7941,0.7353,0.8529,0.7647,0.9118,0.8157,0.056
Xception+ResNet50,UMAP,No,50,RBF,0.6286,0.6286,0.7059,0.7353,0.7059,0.7941,0.6176,0.7353,0.6765,0.8235,0.7051,0.0663
Xception+ResNet50,UMAP,No,50,LinearSVM,0.6571,0.6571,0.7353,0.7941,0.7059,0.8235,0.7353,0.7647,0.8235,0.8235,0.752,0.0616
Xception+ResNet50,UMAP,No,50,MLP,0.6857,0.8286,0.7647,0.7941,0.7941,0.8529,0.7353,0.8529,0.8235,0.8529,0.7985,0.0532
Xception+ResNet50,UMAP,No,50,Logistic,0.7429,0.8,0.7941,0.7941,0.7647,0.8824,0.7353,0.8235,0.7353,0.8235,0.7896,0.0444
Xception+ResNet50,UMAP,No,50,RandomForest,0.7429,0.8,0.8529,0.7941,0.8824,0.8235,0.8529,0.8824,0.7647,0.9118,0.8308,0.0522
Xception+ResNet50,UMAP,No,50,Adaboost,0.8,0.8,0.8529,0.7647,0.8824,0.8235,0.7647,0.8235,0.7647,0.7647,0.8041,0.0394
Xception+ResNet50,UMAP,No,50,Gaussian,0.7429,0.8,0.7647,0.8235,0.8235,0.7941,0.6765,0.7941,0.7647,0.8529,0.7837,0.0473
VGG16+VGG19,PCA,No,50,PCC,0.7429,0.7714,0.8235,0.8235,0.8529,0.8235,0.7353,0.8529,0.7647,0.8235,0.8014,0.0416
VGG16+VGG19,PCA,No,50,J48,0.6286,0.6571,0.8235,0.6765,0.6176,0.7941,0.6176,0.7059,0.7941,0.8235,0.7139,0.0821
VGG16+VGG19,PCA,No,50,RBF,0.8,0.8286,0.8824,0.8235,0.8824,0.8824,0.9118,0.8529,0.9118,0.9118,0.8687,0.0384
VGG16+VGG19,PCA,No,50,LinearSVM,0.8286,0.8286,0.9412,0.8824,0.8824,0.8235,0.8235,0.9118,0.9412,0.8824,0.8745,0.0446
VGG16+VGG19,PCA,No,50,MLP,0.6857,0.8857,0.7647,0.8529,0.7647,0.8824,0.8235,0.8235,0.7941,0.6765,0.7954,0.0698
VGG16+VGG19,PCA,No,50,Logistic,0.8,0.8857,0.9706,0.8235,0.8824,0.8529,0.7647,0.8824,0.9412,0.8824,0.8686,0.0586
VGG16+VGG19,PCA,No,50,RandomForest,0.6857,0.8857,0.8824,0.8235,0.8529,0.9118,0.8529,0.9118,0.8824,0.7941,0.8483,0.0647
VGG16+VGG19,PCA,No,50,Adaboost,0.7143,0.8571,0.7941,0.8824,0.7941,0.8529,0.7647,0.7941,0.8235,0.8235,0.8101,0.0465
VGG16+VGG19,PCA,No,50,Gaussian,0.6286,0.5429,0.6471,0.6471,0.6176,0.7059,0.7647,0.7353,0.7647,0.5882,0.6642,0.0718
VGG16+VGG19,UMAP,No,50,PCC,0.7429,0.8571,0.7353,0.6471,0.7647,0.7059,0.6471,0.6471,0.7353,0.7647,0.7247,0.063
VGG16+VGG19,UMAP,No,50,J48,0.6,0.7714,0.7059,0.6471,0.7353,0.6176,0.6765,0.4118,0.5294,0.6765,0.6371,0.0999
VGG16+VGG19,UMAP,No,50,RBF,0.4286,0.3429,0.5,0.5882,0.5,0.5294,0.5,0.5294,0.3824,0.5588,0.486,0.0739
VGG16+VGG19,UMAP,No,50,LinearSVM,0.5143,0.4857,0.7353,0.7353,0.7353,0.7059,0.6471,0.6471,0.6765,0.7647,0.6647,0.0906
VGG16+VGG19,UMAP,No,50,MLP,0.5714,0.4571,0.6765,0.5882,0.6176,0.5294,0.6176,0.6765,0.5294,0.6765,0.594,0.0701
VGG16+VGG19,UMAP,No,50,Logistic,0.6571,0.7143,0.7647,0.7647,0.7353,0.6765,0.5882,0.6765,0.7353,0.7353,0.7048,0.0525
VGG16+VGG19,UMAP,No,50,RandomForest,0.7143,0.7714,0.7941,0.6765,0.7941,0.6176,0.6471,0.6471,0.7059,0.6471,0.7015,0.0623
VGG16+VGG19,UMAP,No,50,Adaboost,0.7143,0.7429,0.7647,0.7353,0.7353,0.7647,0.6471,0.6471,0.6765,0.6765,0.7104,0.043
VGG16+VGG19,UMAP,No,50,Gaussian,0.7714,0.8286,0.7647,0.7647,0.7941,0.6471,0.6471,0.6765,0.7353,0.7059,0.7335,0.0592
Xception,PCA,No,50,PCC,0.8,0.8286,0.7059,0.8824,0.8529,0.8529,0.8235,0.9118,0.7941,0.8529,0.8305,0.0535
Xception,PCA,No,50,J48,0.6,0.8,0.8529,0.7353,0.7059,0.7353,0.7059,0.8235,0.7059,0.8235,0.7488,0.0726
Xception,PCA,No,50,RBF,0.8286,0.8857,0.8235,0.8235,0.9118,0.9412,0.9118,0.8235,0.8529,0.9118,0.8714,0.0436
Xception,PCA,No,50,LinearSVM,0.8,0.7143,0.8235,0.8235,0.8529,0.8235,0.7647,0.8529,0.8235,0.8824,0.8161,0.0454
Xception,PCA,No,50,MLP,0.8571,0.8,0.8824,0.8529,0.8824,0.9118,0.8235,0.8235,0.8529,0.8235,0.851,0.0325
