ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
MobileNet+ResNet101;UMAP;Logistic;5;150528;No;20;0;82,3529;82,3529;82,3529;157,9149;8,7351;0,0474;0,0001
MobileNet+ResNet101;UMAP;Logistic;6;150528;No;20;0;94,1176;94,4444;94,0972;157,9149;8,7351;0,0589;0,0001
MobileNet+ResNet101;UMAP;Logistic;7;150528;No;20;0;73,5294;76,9231;73,5294;157,9149;8,7351;0,0523;0,0001
MobileNet+ResNet101;UMAP;Logistic;8;150528;No;20;0;76,4706;78,9474;76,0417;157,9149;8,7351;0,0521;0,0001
MobileNet+ResNet101;UMAP;Logistic;9;150528;No;20;0;79,4118;82,9268;80,303;157,9149;8,7351;0,0439;0,0001
MobileNet+ResNet101;UMAP;Logistic;10;150528;No;20;0;82,3529;85;81,4035;157,9149;8,7351;0,0401;0,0001
MobileNet+ResNet101;UMAP;RandomForest;1;150528;No;20;0;74,2857;70,9677;74,1667;157,9149;8,7351;0,1097;0,0081
MobileNet+ResNet101;UMAP;RandomForest;2;150528;No;20;0;88,5714;85,7143;91,3043;157,9149;8,7351;0,1099;0,0074
MobileNet+ResNet101;UMAP;RandomForest;3;150528;No;20;0;79,4118;81,0811;79,4118;157,9149;8,7351;0,1105;0,0075
MobileNet+ResNet101;UMAP;RandomForest;4;150528;No;20;0;79,4118;83,7209;77,1429;157,9149;8,7351;0,1106;0,0076
MobileNet+ResNet101;UMAP;RandomForest;5;150528;No;20;0;85,2941;84,8485;85,2941;157,9149;8,7351;0,1114;0,0072
MobileNet+ResNet101;UMAP;RandomForest;6;150528;No;20;0;85,2941;84,8485;85,7639;157,9149;8,7351;0,1124;0,0075
MobileNet+ResNet101;UMAP;RandomForest;7;150528;No;20;0;73,5294;74,2857;73,5294;157,9149;8,7351;0,1115;0,0072
MobileNet+ResNet101;UMAP;RandomForest;8;150528;No;20;0;76,4706;80;75,6944;157,9149;8,7351;0,1108;0,0073
MobileNet+ResNet101;UMAP;RandomForest;9;150528;No;20;0;76,4706;81,8182;74,2424;157,9149;8,7351;0,1105;0,0077
MobileNet+ResNet101;UMAP;RandomForest;10;150528;No;20;0;88,2353;89,4737;88,0702;157,9149;8,7351;0,112;0,0072
MobileNet+ResNet101;UMAP;Adaboost;1;150528;No;20;0;80;77,4194;80;157,9149;8,7351;0,0633;0,0045
MobileNet+ResNet101;UMAP;Adaboost;2;150528;No;20;0;82,8571;78,5714;84,9638;157,9149;8,7351;0,0625;0,0049
MobileNet+ResNet101;UMAP;Adaboost;3;150528;No;20;0;82,3529;83,3333;82,3529;157,9149;8,7351;0,0632;0,0046
MobileNet+ResNet101;UMAP;Adaboost;4;150528;No;20;0;67,6471;71,7949;67,1429;157,9149;8,7351;0,063;0,0045
MobileNet+ResNet101;UMAP;Adaboost;5;150528;No;20;0;79,4118;80;79,4118;157,9149;8,7351;0,0621;0,0053
MobileNet+ResNet101;UMAP;Adaboost;6;150528;No;20;0;79,4118;82,0513;78,8194;157,9149;8,7351;0,0633;0,0045
MobileNet+ResNet101;UMAP;Adaboost;7;150528;No;20;0;70,5882;72,2222;70,5882;157,9149;8,7351;0,0636;0,0047
MobileNet+ResNet101;UMAP;Adaboost;8;150528;No;20;0;73,5294;75,6757;73,2639;157,9149;8,7351;0,0621;0,0047
MobileNet+ResNet101;UMAP;Adaboost;9;150528;No;20;0;79,4118;82,0513;82,197;157,9149;8,7351;0,0616;0,0048
MobileNet+ResNet101;UMAP;Adaboost;10;150528;No;20;0;76,4706;76,4706;77,5439;157,9149;8,7351;0,0628;0,0045
MobileNet+ResNet101;UMAP;Gaussian;1;150528;No;20;0;80;75,8621;79,1667;157,9149;8,7351;0,0005;0,0002
MobileNet+ResNet101;UMAP;Gaussian;2;150528;No;20;0;91,4286;88,8889;93,4783;157,9149;8,7351;0,0004;0,0002
MobileNet+ResNet101;UMAP;Gaussian;3;150528;No;20;0;73,5294;75,6757;73,5294;157,9149;8,7351;0,0005;0,0001
MobileNet+ResNet101;UMAP;Gaussian;4;150528;No;20;0;79,4118;83,7209;77,1429;157,9149;8,7351;0,0004;0,0001
MobileNet+ResNet101;UMAP;Gaussian;5;150528;No;20;0;67,6471;59,2593;67,6471;157,9149;8,7351;0,0004;0,0001
MobileNet+ResNet101;UMAP;Gaussian;6;150528;No;20;0;82,3529;82,3529;82,6389;157,9149;8,7351;0,0004;0,0001
MobileNet+ResNet101;UMAP;Gaussian;7;150528;No;20;0;67,6471;68,5714;67,6471;157,9149;8,7351;0,0004;0,0001
MobileNet+ResNet101;UMAP;Gaussian;8;150528;No;20;0;64,7059;66,6667;64,5833;157,9149;8,7351;0,0004;0,0001
MobileNet+ResNet101;UMAP;Gaussian;9;150528;No;20;0;73,5294;76,9231;75,7576;157,9149;8,7351;0,0004;0,0001
MobileNet+ResNet101;UMAP;Gaussian;10;150528;No;20;0;79,4118;81,0811;79,4737;157,9149;8,7351;0,0005;0,0002
ResNet101+DenseNet169;PCA;J48;1;181888;No;20;0;65,7143;62,5;65,8333;214,2463;1,7039;0,0028;0,0001
ResNet101+DenseNet169;PCA;J48;2;181888;No;20;0;82,8571;78,5714;84,9638;214,2463;1,7039;0,0024;0,0001
ResNet101+DenseNet169;PCA;J48;3;181888;No;20;0;61,7647;62,8571;61,7647;214,2463;1,7039;0,0023;0,0002
ResNet101+DenseNet169;PCA;J48;4;181888;No;20;0;73,5294;78,0488;72,1429;214,2463;1,7039;0,0029;0,0001
ResNet101+DenseNet169;PCA;J48;5;181888;No;20;0;82,3529;83,3333;82,3529;214,2463;1,7039;0,0023;0,0001
ResNet101+DenseNet169;PCA;J48;6;181888;No;20;0;73,5294;74,2857;73,6111;214,2463;1,7039;0,0024;0,0001
ResNet101+DenseNet169;PCA;J48;7;181888;No;20;0;82,3529;82,3529;82,3529;214,2463;1,7039;0,0029;0,0003
ResNet101+DenseNet169;PCA;J48;8;181888;No;20;0;79,4118;80;79,5139;214,2463;1,7039;0,0024;0,0002
ResNet101+DenseNet169;PCA;J48;9;181888;No;20;0;73,5294;76,9231;75,7576;214,2463;1,7039;0,0029;0,0001
ResNet101+DenseNet169;PCA;J48;10;181888;No;20;0;76,4706;77,7778;76,8421;214,2463;1,7039;0,0025;0,0004
ResNet101+DenseNet169;PCA;RBF;1;181888;No;20;0;80;78,7879;80,8333;214,2463;1,7039;0,0037;0,0005
ResNet101+DenseNet169;PCA;RBF;2;181888;No;20;0;94,2857;92,3077;95,6522;214,2463;1,7039;0,0028;0,0004
ResNet101+DenseNet169;PCA;RBF;3;181888;No;20;0;91,1765;91,4286;91,1765;214,2463;1,7039;0,0025;0,0004
ResNet101+DenseNet169;PCA;RBF;4;181888;No;20;0;85,2941;88,3721;83,2143;214,2463;1,7039;0,0034;0,0005
ResNet101+DenseNet169;PCA;RBF;5;181888;No;20;0;94,1176;94,4444;94,1176;214,2463;1,7039;0,0027;0,0004
ResNet101+DenseNet169;PCA;RBF;6;181888;No;20;0;94,1176;94,4444;94,0972;214,2463;1,7039;0,0027;0,0004
ResNet101+DenseNet169;PCA;RBF;7;181888;No;20;0;97,0588;97,1429;97,0588;214,2463;1,7039;0,0029;0,0005
ResNet101+DenseNet169;PCA;RBF;8;181888;No;20;0;94,1176;94,7368;93,75;214,2463;1,7039;0,0031;0,0005
ResNet101+DenseNet169;PCA;RBF;9;181888;No;20;0;94,1176;95,4545;93,5606;214,2463;1,7039;0,0031;0,0005
ResNet101+DenseNet169;PCA;RBF;10;181888;No;20;0;85,2941;87,8049;84,0351;214,2463;1,7039;0,0029;0,0005
ResNet101+DenseNet169;PCA;LinearSVM;1;181888;No;20;0;71,4286;66,6667;70,8333;214,2463;1,7039;0,3555;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;2;181888;No;20;0;80;75,8621;82,7899;214,2463;1,7039;0,4025;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;3;181888;No;20;0;91,1765;91,4286;91,1765;214,2463;1,7039;0,1178;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;4;181888;No;20;0;85,2941;88,3721;83,2143;214,2463;1,7039;0,3049;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;5;181888;No;20;0;91,1765;91,4286;91,1765;214,2463;1,7039;0,2814;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;6;181888;No;20;0;91,1765;91,8919;90,9722;214,2463;1,7039;0,3809;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;7;181888;No;20;0;94,1176;94,1176;94,1176;214,2463;1,7039;0,1137;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;8;181888;No;20;0;91,1765;91,4286;91,3194;214,2463;1,7039;0,1351;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;9;181888;No;20;0;94,1176;95,4545;93,5606;214,2463;1,7039;0,1502;0,0003
ResNet101+DenseNet169;PCA;LinearSVM;10;181888;No;20;0;85,2941;86,4865;85,4386;214,2463;1,7039;0,1715;0,0003
ResNet101+DenseNet169;PCA;MLP;1;181888;No;20;0;82,8571;80;82,5;214,2463;1,7039;0,2264;0,0002
ResNet101+DenseNet169;PCA;MLP;2;181888;No;20;0;80;72;78,8043;214,2463;1,7039;0,2513;0,0002
ResNet101+DenseNet169;PCA;MLP;3;181888;No;20;0;79,4118;78,7879;79,4118;214,2463;1,7039;0,2685;0,0002
ResNet101+DenseNet169;PCA;MLP;4;181888;No;20;0;79,4118;84,4444;76,0714;214,2463;1,7039;0,1908;0,0002
ResNet101+DenseNet169;PCA;MLP;5;181888;No;20;0;82,3529;82,3529;82,3529;214,2463;1,7039;0,2225;0,0002
ResNet101+DenseNet169;PCA;MLP;6;181888;No;20;0;85,2941;86,4865;85,0694;214,2463;1,7039;0,2591;0,0002
ResNet101+DenseNet169;PCA;MLP;7;181888;No;20;0;88,2353;88,2353;88,2353;214,2463;1,7039;0,2503;0,0002
ResNet101+DenseNet169;PCA;MLP;8;181888;No;20;0;85,2941;85,7143;85,4167;214,2463;1,7039;0,2389;0,0003
ResNet101+DenseNet169;PCA;MLP;9;181888;No;20;0;79,4118;83,7209;78,4091;214,2463;1,7039;0,2355;0,0002
ResNet101+DenseNet169;PCA;MLP;10;181888;No;20;0;88,2353;88,8889;88,7719;214,2463;1,7039;0,2457;0,0002
ResNet101+DenseNet169;PCA;Logistic;1;181888;No;20;0;65,7143;57,1429;64,1667;214,2463;1,7039;0,009;0,0001
ResNet101+DenseNet169;PCA;Logistic;2;181888;No;20;0;80;75,8621;82,7899;214,2463;1,7039;0,0117;0,0001
ResNet101+DenseNet169;PCA;Logistic;3;181888;No;20;0;91,1765;91,4286;91,1765;214,2463;1,7039;0,0098;0,0001
ResNet101+DenseNet169;PCA;Logistic;4;181888;No;20;0;85,2941;88,3721;83,2143;214,2463;1,7039;0,0119;0,0002
ResNet101+DenseNet169;PCA;Logistic;5;181888;No;20;0;91,1765;91,4286;91,1765;214,2463;1,7039;0,0098;0,0001
ResNet101+DenseNet169;PCA;Logistic;6;181888;No;20;0;91,1765;91,8919;90,9722;214,2463;1,7039;0,0101;0,0001
ResNet101+DenseNet169;PCA;Logistic;7;181888;No;20;0;94,1176;94,1176;94,1176;214,2463;1,7039;0,0082;0,0001
ResNet101+DenseNet169;PCA;Logistic;8;181888;No;20;0;91,1765;91,4286;91,3194;214,2463;1,7039;0,0102;0,0002
ResNet101+DenseNet169;PCA;Logistic;9;181888;No;20;0;91,1765;93,0233;91,2879;214,2463;1,7039;0,0126;0,0002
ResNet101+DenseNet169;PCA;Logistic;10;181888;No;20;0;82,3529;84,2105;82,1053;214,2463;1,7039;0,0104;0,0001
ResNet101+DenseNet169;PCA;RandomForest;1;181888;No;20;0;82,8571;81,25;83,3333;214,2463;1,7039;0,1592;0,0087
ResNet101+DenseNet169;PCA;RandomForest;2;181888;No;20;0;88,5714;84,6154;89,3116;214,2463;1,7039;0,1336;0,0076
ResNet101+DenseNet169;PCA;RandomForest;3;181888;No;20;0;88,2353;88,8889;88,2353;214,2463;1,7039;0,1173;0,0077
ResNet101+DenseNet169;PCA;RandomForest;4;181888;No;20;0;82,3529;86,3636;79,6429;214,2463;1,7039;0,1135;0,0077
ResNet101+DenseNet169;PCA;RandomForest;5;181888;No;20;0;88,2353;89,4737;88,2353;214,2463;1,7039;0,1127;0,0072
ResNet101+DenseNet169;PCA;RandomForest;6;181888;No;20;0;88,2353;89,4737;87,8472;214,2463;1,7039;0,1099;0,01
ResNet101+DenseNet169;PCA;RandomForest;7;181888;No;20;0;88,2353;88,8889;88,2353;214,2463;1,7039;0,121;0,0084
ResNet101+DenseNet169;PCA;RandomForest;8;181888;No;20;0;94,1176;94,7368;93,75;214,2463;1,7039;0,1216;0,0077
ResNet101+DenseNet169;PCA;RandomForest;9;181888;No;20;0;85,2941;88,3721;84,8485;214,2463;1,7039;0,1151;0,0084
ResNet101+DenseNet169;PCA;RandomForest;10;181888;No;20;0;94,1176;95;93,3333;214,2463;1,7039;0,1149;0,0081
ResNet101+DenseNet169;PCA;Adaboost;1;181888;No;20;0;68,5714;64,5161;68,3333;214,2463;1,7039;0,0685;0,0051
ResNet101+DenseNet169;PCA;Adaboost;2;181888;No;20;0;88,5714;83,3333;87,3188;214,2463;1,7039;0,0767;0,0053
ResNet101+DenseNet169;PCA;Adaboost;3;181888;No;20;0;79,4118;80;79,4118;214,2463;1,7039;0,0768;0,0051
ResNet101+DenseNet169;PCA;Adaboost;4;181888;No;20;0;82,3529;86,3636;79,6429;214,2463;1,7039;0,0703;0,0053
ResNet101+DenseNet169;PCA;Adaboost;5;181888;No;20;0;76,4706;76,4706;76,4706;214,2463;1,7039;0,0724;0,005
ResNet101+DenseNet169;PCA;Adaboost;6;181888;No;20;0;76,4706;73,3333;77,4306;214,2463;1,7039;0,0731;0,0065
ResNet101+DenseNet169;PCA;Adaboost;7;181888;No;20;0;91,1765;90,9091;91,1765;214,2463;1,7039;0,0702;0,0046
ResNet101+DenseNet169;PCA;Adaboost;8;181888;No;20;0;88,2353;88,2353;88,5417;214,2463;1,7039;0,0927;0,0045
ResNet101+DenseNet169;PCA;Adaboost;9;181888;No;20;0;82,3529;86,9565;78,7879;214,2463;1,7039;0,0752;0,0048
ResNet101+DenseNet169;PCA;Adaboost;10;181888;No;20;0;88,2353;89,4737;88,0702;214,2463;1,7039;0,0689;0,0057
ResNet101+DenseNet169;PCA;Gaussian;1;181888;No;20;0;77,1429;76,4706;78,3333;214,2463;1,7039;0,0005;0,0002
ResNet101+DenseNet169;PCA;Gaussian;2;181888;No;20;0;82,8571;80;86,9565;214,2463;1,7039;0,0005;0,0002
ResNet101+DenseNet169;PCA;Gaussian;3;181888;No;20;0;67,6471;73,1707;67,6471;214,2463;1,7039;0,0007;0,0002
ResNet101+DenseNet169;PCA;Gaussian;4;181888;No;20;0;76,4706;80,9524;74,6429;214,2463;1,7039;0,0005;0,0002
ResNet101+DenseNet169;PCA;Gaussian;5;181888;No;20;0;82,3529;84,2105;82,3529;214,2463;1,7039;0,0005;0,0001
ResNet101+DenseNet169;PCA;Gaussian;6;181888;No;20;0;88,2353;89,4737;87,8472;214,2463;1,7039;0,0006;0,0002
ResNet101+DenseNet169;PCA;Gaussian;7;181888;No;20;0;85,2941;86,4865;85,2941;214,2463;1,7039;0,0005;0,0002
ResNet101+DenseNet169;PCA;Gaussian;8;181888;No;20;0;88,2353;89,4737;87,8472;214,2463;1,7039;0,0004;0,0001
ResNet101+DenseNet169;PCA;Gaussian;9;181888;No;20;0;91,1765;93,3333;89,3939;214,2463;1,7039;0,0009;0,0001
ResNet101+DenseNet169;PCA;Gaussian;10;181888;No;20;0;79,4118;82,9268;78,0702;214,2463;1,7039;0,0004;0,0001
ResNet101+DenseNet169;UMAP;J48;1;181888;No;20;0;68,5714;68,5714;70;214,2463;6,8442;0,0022;0,0001
ResNet101+DenseNet169;UMAP;J48;2;181888;No;20;0;71,4286;68,75;76,2681;214,2463;6,8442;0,003;0,0001
ResNet101+DenseNet169;UMAP;J48;3;181888;No;20;0;79,4118;81,0811;79,4118;214,2463;6,8442;0,0023;0,0001
ResNet101+DenseNet169;UMAP;J48;4;181888;No;20;0;88,2353;90,9091;85,7143;214,2463;6,8442;0,0023;0,0001
ResNet101+DenseNet169;UMAP;J48;5;181888;No;20;0;70,5882;66,6667;70,5882;214,2463;6,8442;0,0024;0,0001
ResNet101+DenseNet169;UMAP;J48;6;181888;No;20;0;85,2941;84,8485;85,7639;214,2463;6,8442;0,0022;0,0001
ResNet101+DenseNet169;UMAP;J48;7;181888;No;20;0;64,7059;68,4211;64,7059;214,2463;6,8442;0,0023;0,0001
ResNet101+DenseNet169;UMAP;J48;8;181888;No;20;0;73,5294;70,9677;74,3056;214,2463;6,8442;0,0024;0,0001
ResNet101+DenseNet169;UMAP;J48;9;181888;No;20;0;79,4118;83,7209;78,4091;214,2463;6,8442;0,0028;0,0002
ResNet101+DenseNet169;UMAP;J48;10;181888;No;20;0;70,5882;68,75;72,2807;214,2463;6,8442;0,0024;0,0001
ResNet101+DenseNet169;UMAP;RBF;1;181888;No;20;0;48,5714;59,0909;53,3333;214,2463;6,8442;0,0032;0,0005
ResNet101+DenseNet169;UMAP;RBF;2;181888;No;20;0;40;53,3333;54,3478;214,2463;6,8442;0,0031;0,0007
ResNet101+DenseNet169;UMAP;RBF;3;181888;No;20;0;64,7059;73,913;64,7059;214,2463;6,8442;0,0033;0,0006
ResNet101+DenseNet169;UMAP;RBF;4;181888;No;20;0;76,4706;82,6087;72,5;214,2463;6,8442;0,0032;0,0006
ResNet101+DenseNet169;UMAP;RBF;5;181888;No;20;0;70,5882;76,1905;70,5882;214,2463;6,8442;0,0033;0,0005
ResNet101+DenseNet169;UMAP;RBF;6;181888;No;20;0;61,7647;72,3404;59,7222;214,2463;6,8442;0,0034;0,0006
ResNet101+DenseNet169;UMAP;RBF;7;181888;No;20;0;73,5294;79,0698;73,5294;214,2463;6,8442;0,0031;0,0005
ResNet101+DenseNet169;UMAP;RBF;8;181888;No;20;0;70,5882;77,2727;69,0972;214,2463;6,8442;0,0034;0,0005
ResNet101+DenseNet169;UMAP;RBF;9;181888;No;20;0;79,4118;83,7209;78,4091;214,2463;6,8442;0,0035;0,0006
ResNet101+DenseNet169;UMAP;RBF;10;181888;No;20;0;73,5294;80;70,7018;214,2463;6,8442;0,0035;0,0008
ResNet101+DenseNet169;UMAP;LinearSVM;1;181888;No;20;0;74,2857;74,2857;75,8333;214,2463;6,8442;0,0025;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;2;181888;No;20;0;71,4286;70,5882;78,2609;214,2463;6,8442;0,0021;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;3;181888;No;20;0;73,5294;78,0488;73,5294;214,2463;6,8442;0,0021;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;4;181888;No;20;0;79,4118;84,4444;76,0714;214,2463;6,8442;0,0022;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;5;181888;No;20;0;79,4118;80;79,4118;214,2463;6,8442;0,0021;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;6;181888;No;20;0;82,3529;84,2105;81,9444;214,2463;6,8442;0,0023;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;7;181888;No;20;0;67,6471;70,2703;67,6471;214,2463;6,8442;0,0021;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;8;181888;No;20;0;73,5294;76,9231;72,9167;214,2463;6,8442;0,002;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;9;181888;No;20;0;82,3529;86,3636;80,6818;214,2463;6,8442;0,002;0,0003
ResNet101+DenseNet169;UMAP;LinearSVM;10;181888;No;20;0;76,4706;80,9524;74,7368;214,2463;6,8442;0,0021;0,0003
ResNet101+DenseNet169;UMAP;MLP;1;181888;No;20;0;74,2857;74,2857;75,8333;214,2463;6,8442;0,4325;0,0001
ResNet101+DenseNet169;UMAP;MLP;2;181888;No;20;0;80;77,4194;84,7826;214,2463;6,8442;0,4396;0,0002
ResNet101+DenseNet169;UMAP;MLP;3;181888;No;20;0;79,4118;82,0513;79,4118;214,2463;6,8442;0,439;0,0001
ResNet101+DenseNet169;UMAP;MLP;4;181888;No;20;0;79,4118;83,7209;77,1429;214,2463;6,8442;0,4075;0,0002
ResNet101+DenseNet169;UMAP;MLP;5;181888;No;20;0;76,4706;77,7778;76,4706;214,2463;6,8442;0,3772;0,0002
ResNet101+DenseNet169;UMAP;MLP;6;181888;No;20;0;91,1765;91,4286;91,3194;214,2463;6,8442;0,4;0,0002
ResNet101+DenseNet169;UMAP;MLP;7;181888;No;20;0;73,5294;74,2857;73,5294;214,2463;6,8442;0,3631;0,0002
ResNet101+DenseNet169;UMAP;MLP;8;181888;No;20;0;76,4706;77,7778;76,3889;214,2463;6,8442;0,2863;0,0002
ResNet101+DenseNet169;UMAP;MLP;9;181888;No;20;0;76,4706;80,9524;76,1364;214,2463;6,8442;0,454;0,0002
ResNet101+DenseNet169;UMAP;MLP;10;181888;No;20;0;82,3529;84,2105;82,1053;214,2463;6,8442;0,4059;0,0002
ResNet101+DenseNet169;UMAP;Logistic;1;181888;No;20;0;74,2857;74,2857;75,8333;214,2463;6,8442;0,0668;0,0001
ResNet101+DenseNet169;UMAP;Logistic;2;181888;No;20;0;80;77,4194;84,7826;214,2463;6,8442;0,0542;0,0001
ResNet101+DenseNet169;UMAP;Logistic;3;181888;No;20;0;79,4118;82,0513;79,4118;214,2463;6,8442;0,0604;0,0001
ResNet101+DenseNet169;UMAP;Logistic;4;181888;No;20;0;79,4118;83,7209;77,1429;214,2463;6,8442;0,0495;0,0001
ResNet101+DenseNet169;UMAP;Logistic;5;181888;No;20;0;76,4706;76,4706;76,4706;214,2463;6,8442;0,047;0,0001
ResNet101+DenseNet169;UMAP;Logistic;6;181888;No;20;0;91,1765;91,4286;91,3194;214,2463;6,8442;0,0462;0,0001
ResNet101+DenseNet169;UMAP;Logistic;7;181888;No;20;0;79,4118;81,0811;79,4118;214,2463;6,8442;0,0295;0,0001
ResNet101+DenseNet169;UMAP;Logistic;8;181888;No;20;0;76,4706;77,7778;76,3889;214,2463;6,8442;0,0526;0,0001
ResNet101+DenseNet169;UMAP;Logistic;9;181888;No;20;0;79,4118;83,7209;78,4091;214,2463;6,8442;0,0419;0,0001
ResNet101+DenseNet169;UMAP;Logistic;10;181888;No;20;0;79,4118;82,9268;78,0702;214,2463;6,8442;0,0414;0,0001
ResNet101+DenseNet169;UMAP;RandomForest;1;181888;No;20;0;74,2857;74,2857;75,8333;214,2463;6,8442;0,1047;0,007
ResNet101+DenseNet169;UMAP;RandomForest;2;181888;No;20;0;80;77,4194;84,7826;214,2463;6,8442;0,1019;0,0074
ResNet101+DenseNet169;UMAP;RandomForest;3;181888;No;20;0;82,3529;84,2105;82,3529;214,2463;6,8442;0,1039;0,0072
ResNet101+DenseNet169;UMAP;RandomForest;4;181888;No;20;0;82,3529;86,3636;79,6429;214,2463;6,8442;0,1022;0,0076
ResNet101+DenseNet169;UMAP;RandomForest;5;181888;No;20;0;82,3529;81,25;82,3529;214,2463;6,8442;0,1021;0,007
ResNet101+DenseNet169;UMAP;RandomForest;6;181888;No;20;0;91,1765;91,4286;91,3194;214,2463;6,8442;0,1013;0,007
ResNet101+DenseNet169;UMAP;RandomForest;7;181888;No;20;0;79,4118;78,7879;79,4118;214,2463;6,8442;0,1057;0,0075
ResNet101+DenseNet169;UMAP;RandomForest;8;181888;No;20;0;85,2941;86,4865;85,0694;214,2463;6,8442;0,101;0,007
ResNet101+DenseNet169;UMAP;RandomForest;9;181888;No;20;0;70,5882;76,1905;69,697;214,2463;6,8442;0,101;0,007
ResNet101+DenseNet169;UMAP;RandomForest;10;181888;No;20;0;82,3529;84,2105;82,1053;214,2463;6,8442;0,1018;0,0071
ResNet101+DenseNet169;UMAP;Adaboost;1;181888;No;20;0;71,4286;68,75;71,6667;214,2463;6,8442;0,0602;0,0044
ResNet101+DenseNet169;UMAP;Adaboost;2;181888;No;20;0;77,1429;69,2308;76,6304;214,2463;6,8442;0,0584;0,0045
ResNet101+DenseNet169;UMAP;Adaboost;3;181888;No;20;0;79,4118;82,0513;79,4118;214,2463;6,8442;0,0595;0,0043
ResNet101+DenseNet169;UMAP;Adaboost;4;181888;No;20;0;79,4118;82,0513;79,2857;214,2463;6,8442;0,0588;0,0044
ResNet101+DenseNet169;UMAP;Adaboost;5;181888;No;20;0;82,3529;81,25;82,3529;214,2463;6,8442;0,0596;0,0047
ResNet101+DenseNet169;UMAP;Adaboost;6;181888;No;20;0;85,2941;85,7143;85,4167;214,2463;6,8442;0,0599;0,0047
ResNet101+DenseNet169;UMAP;Adaboost;7;181888;No;20;0;76,4706;76,4706;76,4706;214,2463;6,8442;0,0604;0,0046
ResNet101+DenseNet169;UMAP;Adaboost;8;181888;No;20;0;73,5294;72,7273;73,9583;214,2463;6,8442;0,0609;0,0044
ResNet101+DenseNet169;UMAP;Adaboost;9;181888;No;20;0;64,7059;70;65,1515;214,2463;6,8442;0,06;0,0046
ResNet101+DenseNet169;UMAP;Adaboost;10;181888;No;20;0;79,4118;81,0811;79,4737;214,2463;6,8442;0,0633;0,0045
ResNet101+DenseNet169;UMAP;Gaussian;1;181888;No;20;0;80;78,7879;80,8333;214,2463;6,8442;0,0006;0,0002
ResNet101+DenseNet169;UMAP;Gaussian;2;181888;No;20;0;80;75,8621;82,7899;214,2463;6,8442;0,0005;0,0001
ResNet101+DenseNet169;UMAP;Gaussian;3;181888;No;20;0;73,5294;76,9231;73,5294;214,2463;6,8442;0,0004;0,0001
ResNet101+DenseNet169;UMAP;Gaussian;4;181888;No;20;0;82,3529;85,7143;80,7143;214,2463;6,8442;0,0006;0,0002
ResNet101+DenseNet169;UMAP;Gaussian;5;181888;No;20;0;76,4706;73,3333;76,4706;214,2463;6,8442;0,0005;0,0001
ResNet101+DenseNet169;UMAP;Gaussian;6;181888;No;20;0;85,2941;85,7143;85,4167;214,2463;6,8442;0,0004;0,0001
ResNet101+DenseNet169;UMAP;Gaussian;7;181888;No;20;0;70,5882;70,5882;70,5882;214,2463;6,8442;0,0004;0,0001
ResNet101+DenseNet169;UMAP;Gaussian;8;181888;No;20;0;73,5294;76,9231;72,9167;214,2463;6,8442;0,0004;0,0002
ResNet101+DenseNet169;UMAP;Gaussian;9;181888;No;20;0;79,4118;82,9268;80,303;214,2463;6,8442;0,0004;0,0001
ResNet101+DenseNet169;UMAP;Gaussian;10;181888;No;20;0;76,4706;78,9474;76,1404;214,2463;6,8442;0,0004;0,0001
ResNet101+DenseNet121;PCA;J48;1;150528;No;20;0;77,1429;73,3333;76,6667;199,7382;1,1305;0,0023;0,0001
ResNet101+DenseNet121;PCA;J48;2;150528;No;20;0;80;69,5652;76,8116;199,7382;1,1305;0,0027;0,0001
ResNet101+DenseNet121;PCA;J48;3;150528;No;20;0;67,6471;68,5714;67,6471;199,7382;1,1305;0,0021;0,0001
ResNet101+DenseNet121;PCA;J48;4;150528;No;20;0;85,2941;87,8049;84,2857;199,7382;1,1305;0,0022;0,0001
ResNet101+DenseNet121;PCA;J48;5;150528;No;20;0;85,2941;85,7143;85,2941;199,7382;1,1305;0,003;0,0001
ResNet101+DenseNet121;PCA;J48;6;150528;No;20;0;82,3529;83,3333;82,2917;199,7382;1,1305;0,0028;0,0001
ResNet101+DenseNet121;PCA;J48;7;150528;No;20;0;85,2941;84,8485;85,2941;199,7382;1,1305;0,0023;0,0001
ResNet101+DenseNet121;PCA;J48;8;150528;No;20;0;73,5294;76,9231;72,9167;199,7382;1,1305;0,0023;0,0001
