FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
VGG16+VGG19,PCA,No,100,Adaboost,0.75,0.7409,0.8824,0.7821,0.8235,0.8264,0.8529,0.7604,0.8258,0.8474,0.8092,0.0456
VGG16+VGG19,PCA,No,100,Gaussian,0.575,0.6775,0.6471,0.6036,0.5294,0.7014,0.7941,0.7326,0.803,0.6211,0.6685,0.0861
VGG16+VGG19,UMAP,No,100,PCC,0.7667,0.8496,0.7353,0.6357,0.8235,0.7083,0.6471,0.7049,0.678,0.7088,0.7258,0.0665
VGG16+VGG19,UMAP,No,100,J48,0.625,0.6413,0.7059,0.675,0.7941,0.7361,0.5294,0.6736,0.5265,0.6105,0.6517,0.0803
VGG16+VGG19,UMAP,No,100,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
VGG16+VGG19,UMAP,No,100,LinearSVM,0.525,0.7609,0.7353,0.7214,0.7647,0.6701,0.6176,0.7535,0.6553,0.6684,0.6872,0.0722
VGG16+VGG19,UMAP,No,100,MLP,0.5417,0.6395,0.5,0.55,0.7353,0.5694,0.6176,0.5,0.447,0.5,0.5601,0.0803
VGG16+VGG19,UMAP,No,100,Logistic,0.7167,0.7627,0.7353,0.7714,0.7647,0.6736,0.5882,0.7257,0.6818,0.7088,0.7129,0.0523
VGG16+VGG19,UMAP,No,100,RandomForest,0.7333,0.8496,0.7647,0.8071,0.7353,0.6458,0.6765,0.7049,0.678,0.7421,0.7337,0.059
VGG16+VGG19,UMAP,No,100,Adaboost,0.675,0.808,0.7353,0.7607,0.8235,0.6458,0.5588,0.7604,0.6364,0.6632,0.7067,0.08
VGG16+VGG19,UMAP,No,100,Gaussian,0.7667,0.6431,0.7647,0.7071,0.7059,0.6528,0.6176,0.6736,0.7197,0.7088,0.696,0.0469
Xception+ResNet50,PCA,No,75,PCC,0.75,0.8478,0.8235,0.7357,0.8824,0.9375,0.7941,0.7882,0.8485,0.7807,0.8188,0.0587
Xception+ResNet50,PCA,No,75,J48,0.65,0.7029,0.7647,0.7464,0.7941,0.8264,0.8529,0.7604,0.6515,0.7421,0.7492,0.0638
Xception+ResNet50,PCA,No,75,RBF,0.9083,0.9149,0.9706,0.7964,0.9706,0.9688,0.9118,0.8819,0.9129,0.9404,0.9176,0.0499
Xception+ResNet50,PCA,No,75,LinearSVM,0.9083,0.7645,0.8824,0.8429,0.9412,0.8576,0.8824,0.8264,0.8485,0.8684,0.8622,0.0454
Xception+ResNet50,PCA,No,75,MLP,0.8083,0.913,0.9118,0.7464,0.8235,0.7083,0.8235,0.9375,0.9129,0.8281,0.8413,0.0728
Xception+ResNet50,PCA,No,75,Logistic,0.875,0.7645,0.9118,0.8429,0.9412,0.8576,0.8824,0.9097,0.8068,0.8684,0.866,0.0494
Xception+ResNet50,PCA,No,75,RandomForest,0.9333,0.8931,0.9118,0.7714,0.9118,0.8542,0.8529,0.9167,0.9091,0.914,0.8868,0.0459
Xception+ResNet50,PCA,No,75,Adaboost,0.8917,0.8931,0.8824,0.8321,0.8824,0.941,0.8529,0.8785,0.8939,0.8211,0.8769,0.0326
Xception+ResNet50,PCA,No,75,Gaussian,0.7667,0.7645,0.6176,0.6143,0.5882,0.7882,0.6765,0.7674,0.7197,0.6807,0.6984,0.0699
Xception+ResNet50,UMAP,No,75,PCC,0.8083,0.8062,0.7941,0.8571,0.7941,0.8472,0.7647,0.7604,0.7045,0.8807,0.8017,0.0491
Xception+ResNet50,UMAP,No,75,J48,0.8333,0.7844,0.8235,0.6571,0.8529,0.7604,0.7353,0.7049,0.6098,0.7877,0.755,0.0748
Xception+ResNet50,UMAP,No,75,RBF,0.675,0.7391,0.7353,0.7,0.6765,0.7604,0.7059,0.7257,0.7841,0.7807,0.7283,0.0373
Xception+ResNet50,UMAP,No,75,LinearSVM,0.6833,0.7609,0.7353,0.7607,0.7059,0.7847,0.7353,0.7257,0.7652,0.807,0.7464,0.0349
Xception+ResNet50,UMAP,No,75,MLP,0.7333,0.7609,0.7353,0.7607,0.6765,0.8194,0.7353,0.7951,0.7121,0.807,0.7536,0.0422
Xception+ResNet50,UMAP,No,75,Logistic,0.8083,0.8261,0.7647,0.7714,0.7647,0.8785,0.7353,0.8194,0.7614,0.8737,0.8004,0.0466
Xception+ResNet50,UMAP,No,75,RandomForest,0.7833,0.8696,0.8529,0.7464,0.8824,0.8229,0.8235,0.8229,0.697,0.914,0.8215,0.0618
Xception+ResNet50,UMAP,No,75,Adaboost,0.8583,0.8913,0.7647,0.7571,0.9118,0.7639,0.7059,0.6528,0.7386,0.8807,0.7925,0.083
Xception+ResNet50,UMAP,No,75,Gaussian,0.725,0.7645,0.7647,0.7357,0.7647,0.7882,0.6765,0.7882,0.697,0.814,0.7518,0.0408
VGG16+VGG19,PCA,No,75,PCC,0.7083,0.8062,0.8235,0.7357,0.7941,0.8194,0.6471,0.8125,0.803,0.907,0.7857,0.0682
VGG16+VGG19,PCA,No,75,J48,0.7417,0.721,0.7059,0.6464,0.6471,0.7708,0.5882,0.6701,0.7992,0.8018,0.7092,0.0676
VGG16+VGG19,PCA,No,75,RBF,0.8,0.7862,0.9118,0.8071,0.8529,0.9097,0.9118,0.8542,0.9545,0.8807,0.8669,0.0535
VGG16+VGG19,PCA,No,75,LinearSVM,0.7917,0.8496,0.8824,0.8071,0.7647,0.7917,0.7059,0.9062,0.9129,0.9404,0.8353,0.0713
VGG16+VGG19,PCA,No,75,MLP,0.7417,0.8913,0.8235,0.8786,0.8824,0.7917,0.8824,0.7639,0.7197,0.8807,0.8256,0.0631
VGG16+VGG19,PCA,No,75,Logistic,0.8,0.8062,0.8529,0.8071,0.7353,0.7917,0.7941,0.9062,0.9773,0.907,0.8378,0.0686
VGG16+VGG19,PCA,No,75,RandomForest,0.6583,0.7446,0.9706,0.7929,0.8529,0.8264,0.7647,0.8889,0.9318,0.8614,0.8292,0.0881
VGG16+VGG19,PCA,No,75,Adaboost,0.6667,0.8062,0.8824,0.7929,0.8529,0.8229,0.7647,0.7951,0.7197,0.8333,0.7937,0.0603
VGG16+VGG19,PCA,No,75,Gaussian,0.6417,0.6123,0.6765,0.6036,0.5588,0.7257,0.7353,0.7604,0.7008,0.5544,0.6569,0.0701
VGG16+VGG19,UMAP,No,75,PCC,0.7167,0.8496,0.7941,0.675,0.7941,0.6771,0.6176,0.6979,0.6591,0.7351,0.7216,0.0682
VGG16+VGG19,UMAP,No,75,J48,0.6833,0.6159,0.6471,0.65,0.6471,0.5903,0.7353,0.4757,0.4811,0.6702,0.6196,0.0795
VGG16+VGG19,UMAP,No,75,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5227,0.5,0.5023,0.0068
VGG16+VGG19,UMAP,No,75,LinearSVM,0.6417,0.6975,0.7353,0.7,0.7353,0.6771,0.6176,0.7014,0.5909,0.6684,0.6765,0.0454
VGG16+VGG19,UMAP,No,75,MLP,0.7417,0.6304,0.7059,0.7,0.7941,0.7639,0.5882,0.5208,0.4432,0.2509,0.6139,0.1605
VGG16+VGG19,UMAP,No,75,Logistic,0.7167,0.8062,0.7647,0.7107,0.7647,0.6181,0.5882,0.6979,0.6364,0.6754,0.6979,0.0662
VGG16+VGG19,UMAP,No,75,RandomForest,0.7917,0.8496,0.8235,0.7714,0.7059,0.5903,0.6471,0.6771,0.6364,0.6895,0.7182,0.0821
VGG16+VGG19,UMAP,No,75,Adaboost,0.7417,0.5743,0.7647,0.7214,0.7059,0.7674,0.6176,0.6771,0.697,0.6298,0.6897,0.0616
VGG16+VGG19,UMAP,No,75,Gaussian,0.7583,0.8514,0.7647,0.7679,0.6765,0.684,0.5882,0.6493,0.697,0.6754,0.7113,0.071
Xception+ResNet50,PCA,No,50,PCC,0.8083,0.8913,0.8235,0.7714,0.9118,0.8819,0.8529,0.8507,0.8485,0.8404,0.8481,0.039
Xception+ResNet50,PCA,No,50,J48,0.85,0.7862,0.8235,0.7571,0.8529,0.7639,0.9118,0.7326,0.9091,0.8211,0.8208,0.0585
Xception+ResNet50,PCA,No,50,RBF,0.8833,0.9348,0.8824,0.7714,0.9706,0.941,0.9118,0.9097,0.8902,0.9,0.8995,0.0503
Xception+ResNet50,PCA,No,50,LinearSVM,0.7333,0.8696,0.9118,0.9286,0.9412,0.8021,0.8824,0.9444,0.8068,0.8947,0.8715,0.0662
Xception+ResNet50,PCA,No,50,MLP,0.6833,0.7862,0.8824,0.8214,0.9412,0.7986,0.8529,0.7674,0.7841,0.8211,0.8139,0.066
Xception+ResNet50,PCA,No,50,Logistic,0.7583,0.8062,0.9706,0.9036,0.9412,0.8021,0.8235,0.9132,0.8485,0.9474,0.8714,0.0692
Xception+ResNet50,PCA,No,50,RandomForest,0.9,0.8931,0.9412,0.7714,0.8824,0.8819,0.8824,0.941,0.9318,0.9404,0.8966,0.0484
Xception+ResNet50,PCA,No,50,Adaboost,0.8417,0.8931,0.9412,0.8321,0.9412,0.9132,0.8235,0.9444,0.8674,0.8807,0.8879,0.044
Xception+ResNet50,PCA,No,50,Gaussian,0.775,0.7645,0.7941,0.6393,0.6765,0.8507,0.7353,0.8507,0.7841,0.7474,0.7618,0.0638
Xception+ResNet50,UMAP,No,50,PCC,0.7583,0.8062,0.8235,0.7214,0.7647,0.875,0.7647,0.7882,0.7652,0.907,0.7974,0.0542
Xception+ResNet50,UMAP,No,50,J48,0.7917,0.8714,0.8529,0.7107,0.8529,0.7951,0.7353,0.8507,0.7992,0.907,0.8167,0.0585
Xception+ResNet50,UMAP,No,50,RBF,0.65,0.7174,0.7059,0.7,0.7059,0.7882,0.6176,0.7257,0.6742,0.807,0.7092,0.0542
Xception+ResNet50,UMAP,No,50,LinearSVM,0.6833,0.7391,0.7353,0.7607,0.7059,0.816,0.7353,0.7535,0.7879,0.807,0.7524,0.0401
Xception+ResNet50,UMAP,No,50,MLP,0.7083,0.8696,0.7647,0.7714,0.7941,0.8507,0.7353,0.8472,0.8068,0.8474,0.7996,0.0516
Xception+ResNet50,UMAP,No,50,Logistic,0.7583,0.8478,0.7941,0.7714,0.7647,0.8785,0.7353,0.8194,0.7386,0.814,0.7922,0.0449
Xception+ResNet50,UMAP,No,50,RandomForest,0.7583,0.8279,0.8529,0.7714,0.8824,0.8264,0.8529,0.8819,0.7803,0.914,0.8349,0.0494
Xception+ResNet50,UMAP,No,50,Adaboost,0.8083,0.8279,0.8529,0.7464,0.8824,0.8264,0.7647,0.8229,0.7803,0.7754,0.8088,0.04
Xception+ResNet50,UMAP,No,50,Gaussian,0.7583,0.8279,0.7647,0.7964,0.8235,0.7882,0.6765,0.7882,0.7424,0.8474,0.7814,0.0468
VGG16+VGG19,PCA,No,50,PCC,0.7417,0.8062,0.8235,0.7964,0.8529,0.8229,0.7353,0.8438,0.7614,0.8211,0.8005,0.0392
VGG16+VGG19,PCA,No,50,J48,0.625,0.6793,0.8235,0.6929,0.6176,0.7951,0.6176,0.7014,0.803,0.8281,0.7184,0.0822
VGG16+VGG19,PCA,No,50,RBF,0.8083,0.8496,0.8824,0.8071,0.8824,0.8819,0.9118,0.8542,0.9129,0.907,0.8698,0.0372
VGG16+VGG19,PCA,No,50,LinearSVM,0.8333,0.8496,0.9412,0.8679,0.8824,0.8229,0.8235,0.9062,0.9545,0.8877,0.8769,0.0443
VGG16+VGG19,PCA,No,50,MLP,0.7,0.8931,0.7647,0.8429,0.7647,0.8854,0.8235,0.8229,0.7841,0.6825,0.7964,0.0673
VGG16+VGG19,PCA,No,50,Logistic,0.8,0.8931,0.9706,0.7964,0.8824,0.8507,0.7647,0.8785,0.9545,0.8877,0.8679,0.0633
VGG16+VGG19,PCA,No,50,RandomForest,0.675,0.8931,0.8824,0.8179,0.8529,0.9132,0.8529,0.9132,0.8902,0.8018,0.8493,0.0682
VGG16+VGG19,PCA,No,50,Adaboost,0.7167,0.8913,0.7941,0.8679,0.7941,0.8542,0.7647,0.7882,0.8068,0.8211,0.8099,0.0488
VGG16+VGG19,PCA,No,50,Gaussian,0.6417,0.6322,0.6471,0.6036,0.6176,0.6944,0.7647,0.7292,0.7424,0.5544,0.6627,0.0641
VGG16+VGG19,UMAP,No,50,PCC,0.7417,0.8714,0.7353,0.625,0.7647,0.7049,0.6471,0.6389,0.6818,0.7684,0.7179,0.0711
VGG16+VGG19,UMAP,No,50,J48,0.575,0.8261,0.7059,0.6036,0.7353,0.6285,0.6765,0.3993,0.447,0.6965,0.6294,0.1234
VGG16+VGG19,UMAP,No,50,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5227,0.5,0.5023,0.0068
VGG16+VGG19,UMAP,No,50,LinearSVM,0.5417,0.6087,0.7353,0.7,0.7353,0.6944,0.6471,0.6354,0.6364,0.7474,0.6682,0.0625
VGG16+VGG19,UMAP,No,50,MLP,0.5917,0.567,0.6765,0.6071,0.6176,0.5382,0.6176,0.6701,0.6364,0.6684,0.6191,0.0433
VGG16+VGG19,UMAP,No,50,Logistic,0.65,0.7627,0.7647,0.7357,0.7353,0.6736,0.5882,0.6701,0.6818,0.7281,0.699,0.0532
VGG16+VGG19,UMAP,No,50,RandomForest,0.7167,0.8062,0.7941,0.6607,0.7941,0.6215,0.6471,0.6458,0.6591,0.6561,0.7001,0.068
VGG16+VGG19,UMAP,No,50,Adaboost,0.7083,0.7645,0.7647,0.7107,0.7353,0.7674,0.6471,0.6458,0.6364,0.6754,0.7056,0.0494
VGG16+VGG19,UMAP,No,50,Gaussian,0.7667,0.8098,0.7647,0.7571,0.7941,0.6528,0.6471,0.6736,0.7197,0.7018,0.7287,0.0554
Xception+ResNet50,PCA,No,40,PCC,0.8083,0.8913,0.7647,0.7964,0.8824,0.9375,0.8235,0.816,0.8295,0.807,0.8357,0.0494
Xception+ResNet50,PCA,No,40,J48,0.6083,0.8496,0.8529,0.7464,0.7647,0.7986,0.9118,0.8819,0.8258,0.8544,0.8095,0.0825
Xception+ResNet50,PCA,No,40,RBF,0.9083,0.9565,0.9118,0.8071,0.9706,0.941,0.9118,0.9375,0.9129,0.9333,0.9191,0.0423
Xception+ResNet50,PCA,No,40,LinearSVM,0.7917,0.8478,0.9412,0.8571,0.9706,0.8299,0.8824,0.941,0.9129,0.8877,0.8862,0.0532
Xception+ResNet50,PCA,No,40,MLP,0.7333,0.8496,0.8824,0.8429,0.8529,0.8611,0.9412,0.8819,0.7652,0.8088,0.8419,0.0569
Xception+ResNet50,PCA,No,40,Logistic,0.7833,0.8696,0.9412,0.8571,0.9706,0.8299,0.8235,0.9722,0.9129,0.914,0.8874,0.0615
Xception+ResNet50,PCA,No,40,RandomForest,0.8583,0.9149,0.8529,0.7714,0.8529,0.9097,0.9118,0.9722,0.9545,0.8807,0.8879,0.055
Xception+ResNet50,PCA,No,40,Adaboost,0.8167,0.8514,0.9706,0.7714,0.9706,0.8264,0.9412,0.8264,0.9545,0.8474,0.8777,0.0701
Xception+ResNet50,PCA,No,40,Gaussian,0.775,0.7844,0.7647,0.6893,0.6471,0.8507,0.7353,0.8819,0.8674,0.7474,0.7743,0.0721
Xception+ResNet50,UMAP,No,40,PCC,0.7583,0.8261,0.8235,0.7607,0.7941,0.875,0.7647,0.7569,0.7197,0.8474,0.7926,0.0463
Xception+ResNet50,UMAP,No,40,J48,0.75,0.8062,0.8824,0.7214,0.7941,0.8229,0.7353,0.8264,0.7121,0.8877,0.7938,0.06
Xception+ResNet50,UMAP,No,40,RBF,0.675,0.7391,0.7059,0.7,0.7059,0.7292,0.6176,0.7257,0.7576,0.807,0.7163,0.0476
Xception+ResNet50,UMAP,No,40,LinearSVM,0.6833,0.7391,0.7353,0.7607,0.7353,0.816,0.7353,0.7569,0.7879,0.807,0.7557,0.0375
Xception+ResNet50,UMAP,No,40,MLP,0.75,0.7844,0.7647,0.7607,0.7647,0.816,0.7059,0.7569,0.7197,0.807,0.763,0.0325
Xception+ResNet50,UMAP,No,40,Logistic,0.7833,0.8261,0.7647,0.7714,0.7353,0.8507,0.7647,0.816,0.7159,0.8404,0.7868,0.0427
Xception+ResNet50,UMAP,No,40,RandomForest,0.8083,0.8279,0.8824,0.7714,0.8235,0.8229,0.8235,0.8472,0.7576,0.9474,0.8312,0.0511
Xception+ResNet50,UMAP,No,40,Adaboost,0.7833,0.8714,0.9118,0.7214,0.8529,0.7431,0.7941,0.8507,0.803,0.8807,0.8212,0.0589
Xception+ResNet50,UMAP,No,40,Gaussian,0.7833,0.8279,0.7647,0.7714,0.7941,0.8507,0.7059,0.7882,0.7652,0.814,0.7865,0.0378
VGG16+VGG19,PCA,No,40,PCC,0.6583,0.8913,0.8529,0.7964,0.8235,0.8507,0.6471,0.7882,0.9356,0.8544,0.8098,0.0885
VGG16+VGG19,PCA,No,40,J48,0.65,0.6775,0.6765,0.7679,0.7353,0.6493,0.7647,0.7604,0.7841,0.6561,0.7122,0.0523
VGG16+VGG19,PCA,No,40,RBF,0.8083,0.8714,0.8824,0.7714,0.8824,0.9097,0.8529,0.8542,0.9129,0.907,0.8653,0.0435
VGG16+VGG19,PCA,No,40,LinearSVM,0.8,0.9348,0.8529,0.8071,0.8529,0.7674,0.7647,0.8785,0.9129,0.8877,0.8459,0.0563
VGG16+VGG19,PCA,No,40,MLP,0.7,0.8913,0.8529,0.8429,0.7647,0.8889,0.7941,0.8264,0.8939,0.8807,0.8336,0.0608
VGG16+VGG19,PCA,No,40,Logistic,0.8,0.9565,0.8824,0.8071,0.8529,0.8229,0.7647,0.8507,0.9356,0.9474,0.862,0.0633
VGG16+VGG19,PCA,No,40,RandomForest,0.6833,0.7663,0.9118,0.8429,0.8235,0.8229,0.8235,0.8611,0.8902,0.8877,0.8313,0.0636
VGG16+VGG19,PCA,No,40,Adaboost,0.7583,0.8496,0.7647,0.8429,0.7647,0.8229,0.7059,0.8229,0.8447,0.8404,0.8017,0.0469
VGG16+VGG19,PCA,No,40,Gaussian,0.6417,0.6322,0.6765,0.5679,0.6176,0.6944,0.7353,0.7292,0.7841,0.5544,0.6633,0.0705
VGG16+VGG19,UMAP,No,40,PCC,0.7417,0.8496,0.7941,0.675,0.8235,0.7326,0.5588,0.7292,0.6591,0.7351,0.7299,0.0804
VGG16+VGG19,UMAP,No,40,J48,0.5917,0.6159,0.7059,0.6214,0.6765,0.566,0.6176,0.6181,0.6098,0.6754,0.6298,0.0406
VGG16+VGG19,UMAP,No,40,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5455,0.5,0.5045,0.0136
VGG16+VGG19,UMAP,No,40,LinearSVM,0.6167,0.7174,0.7353,0.675,0.7353,0.7014,0.6176,0.7014,0.6326,0.6684,0.6801,0.0433
VGG16+VGG19,UMAP,No,40,MLP,0.625,0.5417,0.7059,0.6179,0.5882,0.5764,0.5294,0.7292,0.5076,0.5,0.5921,0.0747
VGG16+VGG19,UMAP,No,40,Logistic,0.7167,0.8913,0.7353,0.7,0.6765,0.7083,0.6471,0.7292,0.5985,0.6421,0.7045,0.0747
VGG16+VGG19,UMAP,No,40,RandomForest,0.7417,0.8931,0.8235,0.7107,0.7941,0.6806,0.6176,0.7292,0.572,0.6895,0.7252,0.0902
VGG16+VGG19,UMAP,No,40,Adaboost,0.7083,0.788,0.7647,0.7929,0.7647,0.6007,0.7059,0.5521,0.6553,0.6895,0.7022,0.0766
VGG16+VGG19,UMAP,No,40,Gaussian,0.7917,0.7464,0.7647,0.7214,0.7059,0.7118,0.5588,0.6458,0.697,0.6825,0.7026,0.062
Xception+ResNet50,PCA,No,30,PCC,0.8083,0.8279,0.8235,0.8321,0.8235,0.9688,0.8235,0.8438,0.8712,0.8667,0.8489,0.0442
Xception+ResNet50,PCA,No,30,J48,0.825,0.788,0.6765,0.7571,0.8235,0.7118,0.8235,0.7361,0.7841,0.6965,0.7622,0.0525
Xception+ResNet50,PCA,No,30,RBF,0.9333,0.913,0.9118,0.7714,0.9412,0.941,0.8824,0.9375,0.9129,0.9,0.9044,0.048
Xception+ResNet50,PCA,No,30,LinearSVM,0.7583,0.8913,0.9118,0.8321,0.9118,0.8576,0.8824,0.9722,0.9356,0.907,0.886,0.0563
Xception+ResNet50,PCA,No,30,MLP,0.8083,0.913,0.9118,0.8679,1,0.8021,0.7647,0.8819,0.8712,0.8351,0.8656,0.0642
Xception+ResNet50,PCA,No,30,Logistic,0.7917,0.8913,0.9118,0.8929,0.9118,0.8576,0.8824,0.9688,0.9356,0.907,0.8951,0.0448
Xception+ResNet50,PCA,No,30,RandomForest,0.9083,0.913,0.8529,0.7714,0.8824,0.9097,0.9118,0.8507,0.9545,0.8807,0.8836,0.0475
Xception+ResNet50,PCA,No,30,Adaboost,0.7667,0.9348,0.9118,0.7821,0.9118,0.9132,0.9118,0.9097,0.8674,0.8281,0.8737,0.0574
Xception+ResNet50,PCA,No,30,Gaussian,0.7833,0.7826,0.7353,0.7,0.8235,0.8507,0.7941,0.8472,0.8674,0.7877,0.7972,0.0498
Xception+ResNet50,UMAP,No,30,PCC,0.7583,0.8261,0.7353,0.7714,0.7941,0.875,0.7941,0.816,0.6818,0.8544,0.7907,0.0542
Xception+ResNet50,UMAP,No,30,J48,0.7833,0.8478,0.7941,0.7571,0.7941,0.6806,0.8529,0.7049,0.7159,0.7491,0.768,0.0548
Xception+ResNet50,UMAP,No,30,RBF,0.6833,0.7609,0.7353,0.7607,0.7059,0.816,0.6471,0.7257,0.7652,0.807,0.7407,0.05
Xception+ResNet50,UMAP,No,30,LinearSVM,0.6833,0.7826,0.7647,0.7607,0.6765,0.8438,0.7353,0.7535,0.7879,0.807,0.7595,0.049
Xception+ResNet50,UMAP,No,30,MLP,0.8333,0.8261,0.7647,0.7607,0.7353,0.816,0.7647,0.7882,0.7614,0.8474,0.7898,0.0362
Xception+ResNet50,UMAP,No,30,Logistic,0.7583,0.8696,0.7647,0.7714,0.7647,0.9062,0.7353,0.8472,0.7386,0.8737,0.803,0.0606
Xception+ResNet50,UMAP,No,30,RandomForest,0.7833,0.8913,0.8824,0.7464,0.8824,0.8229,0.8529,0.7361,0.7614,0.8877,0.8247,0.0596
Xception+ResNet50,UMAP,No,30,Adaboost,0.8083,0.8478,0.7941,0.7714,0.8529,0.8576,0.7941,0.8819,0.5833,0.814,0.8006,0.0795
Xception+ResNet50,UMAP,No,30,Gaussian,0.7333,0.7862,0.7647,0.7357,0.8235,0.816,0.7353,0.7569,0.7386,0.8737,0.7764,0.0453
VGG16+VGG19,PCA,No,30,PCC,0.8083,0.8496,0.8529,0.7714,0.8235,0.8819,0.6765,0.8785,0.7652,0.8807,0.8189,0.0625
VGG16+VGG19,PCA,No,30,J48,0.6917,0.7192,0.7941,0.7214,0.7647,0.8264,0.7647,0.7674,0.7424,0.7158,0.7508,0.0386
VGG16+VGG19,PCA,No,30,RBF,0.7417,0.8496,0.8824,0.7714,0.9412,0.941,0.8529,0.8507,0.9356,0.9404,0.8707,0.0684
VGG16+VGG19,PCA,No,30,LinearSVM,0.7083,0.8931,0.8529,0.7714,0.8529,0.8542,0.8529,0.9097,0.9356,0.8544,0.8486,0.0625
VGG16+VGG19,PCA,No,30,MLP,0.7333,0.8696,0.7941,0.65,0.7647,0.7708,0.8529,0.9722,0.8068,0.7877,0.8002,0.0816
VGG16+VGG19,PCA,No,30,Logistic,0.6833,0.9366,0.9412,0.7714,0.8824,0.8264,0.8235,0.941,0.9356,0.8281,0.8569,0.0823
VGG16+VGG19,PCA,No,30,RandomForest,0.7417,0.7645,0.9118,0.7821,0.8529,0.8854,0.8529,0.9167,0.9129,0.8018,0.8423,0.0623
VGG16+VGG19,PCA,No,30,Adaboost,0.65,0.8279,0.7941,0.8429,0.9118,0.8542,0.8235,0.7917,0.8485,0.907,0.8252,0.0698
VGG16+VGG19,PCA,No,30,Gaussian,0.6417,0.6322,0.6176,0.5679,0.5882,0.7257,0.7353,0.6979,0.8068,0.5544,0.6568,0.0778
VGG16+VGG19,UMAP,No,30,PCC,0.7667,0.8714,0.7941,0.7357,0.8529,0.5833,0.6176,0.6979,0.678,0.6825,0.728,0.0898
VGG16+VGG19,UMAP,No,30,J48,0.6417,0.8062,0.7353,0.7571,0.5882,0.5972,0.6176,0.6806,0.5909,0.6561,0.6671,0.0724
VGG16+VGG19,UMAP,No,30,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
VGG16+VGG19,UMAP,No,30,LinearSVM,0.6167,0.6087,0.7647,0.6857,0.7647,0.6701,0.5882,0.6701,0.6553,0.6614,0.6686,0.0563
VGG16+VGG19,UMAP,No,30,MLP,0.55,0.7645,0.7353,0.7321,0.8235,0.6667,0.5294,0.7083,0.6553,0.6281,0.6793,0.088
VGG16+VGG19,UMAP,No,30,Logistic,0.7417,0.7844,0.7941,0.7714,0.7647,0.7014,0.6176,0.6979,0.7652,0.7351,0.7374,0.0503
VGG16+VGG19,UMAP,No,30,RandomForest,0.7917,0.913,0.8235,0.7714,0.8824,0.6424,0.6765,0.7014,0.7008,0.6632,0.7566,0.0898
VGG16+VGG19,UMAP,No,30,Adaboost,0.6917,0.8297,0.7059,0.6607,0.7647,0.566,0.7647,0.6424,0.803,0.5772,0.7006,0.0859
VGG16+VGG19,UMAP,No,30,Gaussian,0.7917,0.8297,0.7647,0.7429,0.7059,0.6528,0.6176,0.6736,0.697,0.6754,0.7151,0.0627
Xception+ResNet50,PCA,No,20,PCC,0.8083,0.8478,0.7941,0.8429,0.8824,0.9375,0.7941,0.8785,0.8258,0.9,0.8511,0.0454
Xception+ResNet50,PCA,No,20,J48,0.725,0.6793,0.7647,0.6464,0.7059,0.8021,0.8529,0.7049,0.7614,0.814,0.7457,0.0616
Xception+ResNet50,PCA,No,20,RBF,0.9083,0.9348,0.8529,0.8321,0.9118,0.9688,0.9118,0.9375,0.9129,0.9,0.9071,0.0376
Xception+ResNet50,PCA,No,20,LinearSVM,0.85,0.9348,0.8529,0.8321,0.8824,0.8576,0.8529,1,0.9356,0.8544,0.8853,0.051
Xception+ResNet50,PCA,No,20,MLP,0.875,0.8714,0.8824,0.7571,0.8529,0.8333,0.8235,0.8542,0.8258,0.8018,0.8377,0.0363
Xception+ResNet50,PCA,No,20,Logistic,0.9083,0.9149,0.8824,0.7821,0.9118,0.9132,0.8235,0.9688,0.9129,0.8544,0.8872,0.051
Xception+ResNet50,PCA,No,20,RandomForest,0.875,0.9348,0.8235,0.7714,0.9412,0.9097,0.9118,0.9375,0.8902,0.8474,0.8842,0.0529
Xception+ResNet50,PCA,No,20,Adaboost,0.8167,0.8931,0.9118,0.9036,0.7941,0.941,0.8529,0.8507,0.9091,0.907,0.878,0.0447
Xception+ResNet50,PCA,No,20,Gaussian,0.8083,0.8478,0.7647,0.7357,0.8235,0.9097,0.7941,0.8785,0.9129,0.8404,0.8316,0.0556
Xception+ResNet50,UMAP,No,20,PCC,0.7833,0.8261,0.7647,0.7107,0.7353,0.8194,0.7647,0.816,0.7462,0.8807,0.7847,0.0483
Xception+ResNet50,UMAP,No,20,J48,0.725,0.8496,0.7647,0.7179,0.7941,0.6458,0.6471,0.6944,0.6515,0.8351,0.7325,0.0722
Xception+ResNet50,UMAP,No,20,RBF,0.6833,0.7391,0.7059,0.725,0.7059,0.816,0.7059,0.7257,0.7652,0.807,0.7379,0.0424
Xception+ResNet50,UMAP,No,20,LinearSVM,0.7083,0.7391,0.7353,0.7607,0.7059,0.816,0.7353,0.7535,0.7652,0.807,0.7526,0.0348
